"LOCATION","Country","SUBJECT","Subject","GEO_COVERAGE","Geographical coverage","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,1.86537277,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,2.119059943,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.778980825,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-1.357723463,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.579241717,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.305389328,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,3.493773546,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.802336994,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,1.010739432,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,1.848340456,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.299302933,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-0.198736006,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,4.27196799,,
"LUX","Luxembourg","RPEXSF","RPPI - Sales of existing  dwellings; single-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.500507945,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",69.50627781,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",72.40774581,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",74.01967247,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",74.21310367,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",72.51128914,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",73.25790194,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",74.46106745,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",78.62643019,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",78.02010856,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",80.99848053,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",83.63973499,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",87.48693035,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",87.58828173,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",88.75810176,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",91.82555418,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",95.31176899,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",97.27719998,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",97.96668699,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",100.5162029,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",104.2399102,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",104.437347,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",101.6597123,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",101.8074036,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",108.6233219,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",110.1007815,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",105.3820387,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",104.5806695,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",111.6220866,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,3.059273423,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,5.149812734,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,6.394810009,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,7.269338304,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,4.323366785,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,1.174123191,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,0.596321175,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,5.9468292,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,7.597188647,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,10.56620294,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,12.3268009,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,11.2691116,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,12.26372707,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,9.57995901,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,9.786998004,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,8.944008677,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,11.06188871,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,10.37492358,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,9.464302994,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,9.367301939,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,7.360560391,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.769674606,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.284569767,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,4.205118505,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,5.422805743,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,3.661555097,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,2.7240316,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.760700582,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,0.465983225,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,4.174397032,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,2.226179875,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,0.261324042,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-2.293145617,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,1.029650435,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,1.642369599,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,5.59401427,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-0.771142256,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,3.817441455,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,3.260869142,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,4.599722087,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.115847454,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,1.335589656,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,3.455968928,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,3.796562779,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,2.062107343,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.708785829,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,2.602431444,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,3.704584155,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.1894062,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-2.65961823,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.145280067,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,6.694914203,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,1.360167895,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-4.285839512,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.760441954,,
"CHL","Chile","RP01MF","RPPI - Sales of newly-built and existing dwellings; multi-family dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,6.733000654,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",81.61169267,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",77.70096781,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",73.67173612,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",68.93146356,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",65.33675686,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",64.94173415,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",67.31187043,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",69.32648627,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",68.49693857,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",69.76101126,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",75.88386332,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",78.8070314,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",80.82164724,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",87.37902429,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",96.66205807,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",98.91368754,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",98.0051353,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",98.79518072,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",101.0468102,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",102.1528738,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",102.7059056,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",103.061426,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",105.9845941,,
"IRL","Ireland","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CY","Capital city","IXOB","Index","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",108.4732372,,
